theta_rz_0,theta_rz_1,theta_rz_2,theta_rz_3,theta_rz_4,theta_rz_5,theta_rz_6,theta_rz_7,theta_rz_8,theta_rz_9
193.1116211,193.0755949,193.1116211,192.4244374,193.1185964,171.9199516,28.71311681,193.1318056,192.4244374,193.1116211
193.2093021,193.1719962,193.2093021,192.3223738,193.2149673,172.0452079,28.83751902,193.2311421,192.3223738,193.2093021
193.2075709,193.1703463,193.2075709,192.2202988,193.2135174,172.0443437,28.83633201,193.2296179,192.2202988,193.2075709
193.2063097,193.1691595,193.2063097,192.1182127,193.2125294,172.0438895,28.83551785,193.2286903,192.1182127,193.2063097
193.2050488,193.1679729,193.2050488,192.0161153,193.2115413,172.0434353,28.83470418,193.2277617,192.0161153,193.2050488
193.2037904,193.1667887,193.2037904,191.9140068,193.5111495,172.0429825,28.83389211,193.2268349,191.9140068,193.2037904
193.2086405,193.1717089,193.2086405,191.9260323,193.2200422,172.0467351,28.83692092,193.2316395,191.9260323,193.2086405
193.2108821,193.1689075,193.2108821,191.9869661,193.2185621,172.0486936,28.83831639,193.2360669,191.9869661,193.2108821
193.2082746,193.166409,193.2082746,192.0478887,193.2159564,172.0473078,28.83666015,193.2335366,192.0478887,193.2082746
193.2080787,193.166296,193.2080787,192.1088003,193.2157452,172.0475782,28.83651488,193.2338342,192.1088003,193.2080787
193.2042828,193.1625855,193.2042828,192.1697008,193.2119336,172.0453711,28.83410874,193.229983,192.1697008,193.2042828
193.2005115,193.1588994,193.2005115,192.2305902,193.2081467,172.0431786,28.83171405,193.2261593,192.2305902,193.2005115
193.196748,193.1552208,193.196748,192.2914685,193.2043675,172.0409927,28.82932406,193.2223432,192.2914685,193.196748
193.1929921,193.1515498,193.1929921,192.3523358,193.200596,172.0388135,28.82693881,193.218535,192.3523358,193.1929921
193.1892438,193.1478862,193.1892438,192.4131921,193.1968323,172.0366408,28.82455827,193.2147345,192.4131921,193.1892438
193.1855033,193.1442301,193.1855033,192.4740375,193.1930762,172.0344747,28.82218243,193.2109419,192.4740375,193.1855033
193.1817704,193.1405814,193.1817704,192.5348718,193.1893278,172.0323152,28.8198113,193.207157,192.5348718,193.1817704
193.1780451,193.1369402,193.1780451,192.5956953,193.1855871,172.0301622,28.81744485,193.2033798,192.5956953,193.1780451
193.1743274,193.1333064,193.1743274,192.6565078,193.181854,172.0280157,28.81508307,193.1996103,192.6565078,193.1743274
193.1706173,193.12968,193.1706173,192.712869,193.1781285,172.0258757,28.81272597,193.1958486,192.712869,193.1706173
193.1431977,193.102137,193.1431977,192.6848505,193.1507316,171.9730404,28.7600304,193.1685051,192.6848505,193.1431977
193.115766,193.0745822,193.115766,192.6568213,193.1233225,171.9201957,28.70732104,193.1411493,192.6568213,193.115766
193.0883223,193.0470156,193.0883223,192.6287812,193.0959013,171.8673417,28.65459792,193.1137813,192.6287812,193.0883223
193.0608665,193.0194372,193.0608665,192.6007303,193.068468,171.8144783,28.60186107,193.0864011,192.6007303,193.0608665
193.0333988,192.991847,193.0333988,192.5726686,193.0410227,171.7616057,28.54911052,193.0590088,192.5726686,193.0333988
193.005919,192.9642451,193.005919,192.5445962,193.0135654,171.7087238,28.49634629,193.0316043,192.5445962,193.005919
192.9784273,192.9366315,192.9784273,192.5165131,192.986096,171.6558327,28.4435684,193.0041877,192.5165131,192.9784273
192.9509236,192.9090062,192.9509236,192.4884192,192.9586147,171.6029323,28.3907769,192.976759,192.4884192,192.9509236
192.9234081,192.8813693,192.9234081,192.4603146,192.9311214,171.5500228,28.3379718,192.9493183,192.4603146,192.9234081
192.8958806,192.8537207,192.8958806,192.4321994,192.9036162,171.4971042,28.28515313,192.9218655,192.4321994,192.8958806
192.9290276,192.8867468,192.9290276,192.4647597,192.9367853,171.5048627,28.29300718,192.955087,192.4647597,192.9290276
192.9902856,192.9478842,192.9902856,192.5254324,192.9980655,171.540735,28.32897062,193.0164193,192.5254324,192.9902856
193.0515318,193.00901,193.0515318,192.5860944,193.0593338,171.5765982,28.36492058,193.0777397,192.5860944,193.0515318
193.1127662,193.0701243,193.1127662,192.6467459,193.1205902,171.6124524,28.40085707,193.1390482,192.6467459,193.1127662
193.1116395,193.0719526,193.1116395,192.7073868,193.1189211,171.6482976,28.43678013,193.1360993,192.7073868,193.1116395
193.1080458,193.0684263,193.1080458,192.7680171,193.115315,171.6841338,28.47268978,193.132464,192.7680171,193.1080458
193.104471,193.0649322,193.104471,192.828637,193.1117254,171.719961,28.50858605,193.1288394,192.828637,193.104471
193.1009034,193.0614451,193.1009034,192.8892463,193.108143,171.7557793,28.54446898,193.1252221,192.8892463,193.1009034
193.0973431,193.0579651,193.0973431,192.9051423,193.104568,171.7915887,28.58033857,193.1216122,192.9051423,193.0973431
193.09379,193.0544922,193.09379,192.9018905,193.1010002,171.8273892,28.61619486,193.1180097,192.9018905,193.09379
193.0902442,193.0510264,193.0902442,192.8987347,193.0974397,171.8631809,28.65203789,193.1144145,192.8987347,193.0902442
193.0867056,193.0475676,193.0867056,192.8955849,193.0938864,171.8989638,28.68786766,193.1108267,192.8955849,193.0867056
193.0831742,193.0441159,193.0831742,192.8924414,193.0903404,171.9347378,28.72368422,193.1072462,192.8924414,193.0831742
193.07965,193.0406711,193.07965,192.8893043,193.0868016,171.967549,28.75498025,193.1036729,192.8893043,193.07965
193.0761191,193.0372196,193.0761191,192.8861597,193.0832561,171.9442234,28.73168823,193.1000931,192.8861597,193.0761191
193.0723327,193.0335125,193.0723327,192.8827597,193.0794552,171.920889,28.70838307,193.0962578,192.8827597,193.0723327
193.0685553,193.0298142,193.0685553,192.8793677,193.0756632,171.8975459,28.6850648,193.0924316,192.8793677,193.0685553
193.0647856,193.0261235,193.0647856,192.8759827,193.071879,171.8741941,28.66173343,193.0886131,192.8759827,193.0647856
193.0610235,193.0224402,193.0610235,192.8726045,193.0681025,171.8508338,28.638389,193.0848025,192.8726045,193.0610235
193.0572692,193.0187645,193.0572692,192.8692331,193.0643337,171.8274648,28.61503154,193.0809996,192.8692331,193.0572692
193.0535225,193.0150963,193.0535225,192.8658686,193.0605726,171.8040872,28.59166106,193.0772045,192.8658686,193.0535225
193.0497834,193.0114355,193.0497834,192.8625109,193.0568192,171.7807011,28.56827761,193.0734171,192.8625109,193.0497834
193.046052,193.0077822,193.046052,192.85916,193.0530734,171.7573064,28.54488119,193.0696375,192.85916,193.046052
193.0423281,193.0041363,193.0423281,192.8558159,193.0493352,171.7339032,28.52147184,193.0658656,192.8558159,193.0423281
193.0386119,193.0004978,193.0386119,192.8524785,193.0456047,171.7498798,28.53743774,193.0621013,192.8524785,193.0386119
193.0350875,192.9970509,193.0350875,192.8493316,193.0420661,171.7855419,28.57308484,193.0585291,192.8493316,193.0350875
193.0316615,192.9937022,193.0316615,192.8462821,193.0386259,171.8211956,28.60871909,193.0550555,192.8462821,193.0316615
193.0282421,192.9903599,193.0282421,192.8432383,193.0351924,171.8568409,28.64434051,193.0515885,192.8432383,193.0282421
193.0248296,192.9870244,193.0248296,192.8402006,193.0317658,171.8924779,28.67994912,193.0481286,192.8402006,193.0248296
193.0214241,192.9836956,193.0214241,192.8371691,193.0283461,171.9281064,28.71554495,193.0446757,192.8371691,193.0214241
193.0180255,192.9803736,193.0180255,192.8341437,193.0249335,171.9388618,28.71565749,193.0412298,192.8341437,193.0180255
193.0146338,192.9770583,193.0146338,192.8311244,193.0215277,171.9369495,28.71348989,193.0377909,192.8311244,193.0146338
193.011249,192.9737498,193.011249,192.8281112,193.0181289,171.9350838,28.71133328,193.0343591,192.8281112,193.011249
193.007871,192.970448,193.007871,192.8251041,193.014737,171.9332235,28.7091809,193.0309342,192.8251041,193.007871
193.0045,192.9671528,193.0045,192.822103,193.011352,171.9313688,28.70703277,193.0275162,192.822103,193.0045
193.0011357,192.9638644,193.0011357,192.819108,193.0079738,171.9295196,28.70488886,193.0241052,192.819108,193.0011357
192.9977783,192.9605826,192.9977783,192.8161191,193.0046025,171.927676,28.70274918,193.0207012,192.8161191,192.9977783
192.9944277,192.9573075,192.9944277,192.8131362,193.0012381,171.925838,28.70061371,193.017304,192.8131362,192.9944277
192.9815301,192.944298,192.9815301,192.799692,192.988361,171.8876402,28.66234448,193.0044754,192.799692,192.9815301
192.9686215,192.9312777,192.9686215,192.786238,192.9754729,171.8494344,28.62406271,192.9916356,192.786238,192.9686215
192.955702,192.9182467,192.955702,192.7727741,192.9625738,171.8112205,28.58576844,192.9787847,192.7727741,192.955702
192.9427715,192.905205,192.9427715,192.7593004,192.9496637,171.7729985,28.54746167,192.9659228,192.7593004,192.9427715
192.92983,192.8921526,192.92983,192.7458169,192.9367426,171.7347684,28.50914245,192.9530498,192.7458169,192.92983
192.9168777,192.8790895,192.9168777,192.7323237,192.9238106,171.6965304,28.47081079,192.9401657,192.7323237,192.9168777
192.9039145,192.8660158,192.9039145,192.7188206,192.9108677,171.6582843,28.43246672,192.9272706,192.7188206,192.9039145
192.8909405,192.8529314,192.8909405,192.7053078,192.8979139,171.6200303,28.39411026,192.9143646,192.7053078,192.8909405
192.8779556,192.8398365,192.8779556,192.6917853,192.8849492,171.5817683,28.35574144,192.9014475,192.6917853,192.8779556
192.8649599,192.8267309,192.8649599,192.6782531,192.8719737,171.5434985,28.31736029,192.8885195,192.6782531,192.8649599
192.8998949,192.8615563,192.8998949,192.7126526,192.9069288,171.5531621,28.32690824,192.9235221,192.7126526,192.8998949
192.9514677,192.915252,192.9514677,192.7728571,192.958112,171.5886325,28.36225852,192.973786,192.7728571,192.9514677
192.9479549,192.9118032,192.9479549,192.7713901,192.9545874,171.624095,28.39759654,192.9702338,192.7713901,192.9479549
192.9447066,192.9086281,192.9447066,192.7684907,192.9513257,171.6595498,28.43292232,192.9669402,192.7684907,192.9447066
192.9414636,192.9054582,192.9414636,192.7656039,192.9480693,171.6949967,28.46823588,192.9636522,192.7656039,192.9414636
192.9382273,192.9022948,192.9382273,192.7627228,192.9448196,171.7304358,28.50353725,192.9603709,192.7627228,192.9382273
192.9349975,192.8991377,192.9349975,192.7598475,192.9415764,171.7658672,28.53882646,192.9570962,192.7598475,192.9349975
192.9317742,192.8959871,192.9317742,192.7569781,192.9383398,171.8012909,28.57410352,192.9538281,192.7569781,192.9317742
192.9285575,192.8928428,192.9285575,192.7541144,192.9351097,171.8367068,28.60936847,192.9505667,192.7541144,192.9285575
192.9253472,192.8897049,192.9253472,192.7512564,192.9318863,171.8721151,28.64462132,192.9473119,192.7512564,192.9253472
192.9221435,192.8865733,192.9221435,192.7484042,192.9286693,171.8861461,28.65455296,192.9440637,192.7484042,192.9221435
192.9189463,192.883448,192.9189463,192.7455578,192.9254588,171.8843818,28.65247711,192.940822,192.7455578,192.9189463
192.9157555,192.8803291,192.9157555,192.7427171,192.9222549,171.8826735,28.65044069,192.937587,192.7427171,192.9157555
192.9125712,192.8772165,192.9125712,192.7398821,192.9190574,171.8809701,28.64840816,192.9343585,192.7398821,192.9125712
192.8553965,192.8199352,192.8553965,192.6821868,192.8619023,171.7985556,28.56581671,192.8772494,192.6821868,192.8553965
192.7982113,192.7626436,192.7982113,192.624482,192.8047366,171.7161336,28.4832133,192.8201298,192.624482,192.7982113
192.7410156,192.7053418,192.7410156,192.5667679,192.7475604,171.6337041,28.40059796,192.7629995,192.5667679,192.7410156
192.6838095,192.6480298,192.6838095,192.5090443,192.6903737,171.551267,28.31797071,192.7058587,192.5090443,192.6838095
192.626593,192.5907075,192.626593,192.4513115,192.6331766,171.4688225,28.23533158,192.6487073,192.4513115,192.626593
192.5693661,192.5333751,192.5693661,192.3935692,192.575969,171.3863705,28.15268059,192.5915454,192.3935692,192.5693661
192.5121288,192.4760326,192.5121288,192.3358177,192.5187511,171.303911,28.07001777,192.534373,192.3358177,192.5121288
192.4548812,192.4186799,192.4548812,192.2780569,192.4615227,171.2214442,27.98734313,192.4771901,192.2780569,192.4548812
192.3976232,192.361317,192.3976232,192.2202867,192.404284,171.13897,27.9046567,192.4199967,192.2202867,192.3976232
192.3403549,192.3039441,192.3403549,192.1625074,192.3470349,171.0564883,27.82195851,192.3627929,192.1625074,192.3403549
192.3576744,192.3211592,192.3576744,192.1793168,192.3643735,171.0485974,27.8138466,192.3801767,192.1793168,192.3576744
192.4181719,192.3815525,192.4181719,192.2393053,192.4248901,171.0838875,27.8489113,192.4407385,192.2393053,192.4181719
192.4786592,192.4419358,192.4786592,192.2992846,192.4853965,171.1191702,27.88396431,192.5012898,192.2992846,192.4786592
192.5391362,192.5023091,192.5391362,192.3592547,192.5458926,171.1544457,27.91900564,192.5618309,192.3592547,192.5391362
192.5996031,192.5626723,192.5996031,192.4192156,192.6063784,171.189714,27.95403533,192.6223615,192.4192156,192.5996031
192.6600598,192.6230257,192.6600598,192.4791674,192.6668541,171.2249749,27.98905339,192.6828819,192.4791674,192.6600598
192.7205063,192.683369,192.7205063,192.5391101,192.7273195,171.2602287,28.02405985,192.7433919,192.5391101,192.7205063
192.7809426,192.7437025,192.7809426,192.5990437,192.7877747,171.2954753,28.05905473,192.8038917,192.5990437,192.7809426
192.8413689,192.804026,192.8413689,192.6589681,192.8482198,171.3307147,28.09403805,192.8643813,192.6589681,192.8413689
192.8446549,192.8107205,192.8446549,192.678888,192.8508803,171.3659469,28.12900984,192.865566,192.678888,192.8446549
192.8415848,192.8077034,192.8415848,192.6760761,192.8478006,171.401172,28.16397012,192.8624633,192.6760761,192.8415848
192.8385506,192.8047377,192.8385506,192.6733756,192.8447538,171.43639,28.19891891,192.8593869,192.6733756,192.8385506
192.8355224,192.8017777,192.8355224,192.67068,192.8417131,171.471601,28.23385623,192.8563166,192.67068,192.8355224
192.8325004,192.7988238,192.8325004,192.6679899,192.8386785,171.5001888,28.26216614,192.8532525,192.6679899,192.8325004
192.7605511,192.726773,192.7605511,192.5955446,192.7667479,171.4030662,28.16476111,192.7813658,192.5955446,192.7605511
192.6885918,192.6547124,192.6885918,192.5230904,192.6948072,171.3059364,28.06734468,192.709469,192.5230904,192.6885918
192.6166226,192.582642,192.6166226,192.4506273,192.6228565,171.2087997,27.96991688,192.6375621,192.4506273,192.6166226
192.5446435,192.510562,192.5446435,192.3781552,192.5508959,171.111656,27.87247772,192.5656451,192.3781552,192.5446435
192.4726544,192.4384722,192.4726544,192.3056742,192.4789252,171.0145054,27.77502724,192.493718,192.3056742,192.4726544
192.4006554,192.3663727,192.4006554,192.2331843,192.4069447,170.9173478,27.67756545,192.421781,192.2331843,192.4006554
192.3286465,192.2942636,192.3286465,192.1606855,192.3349542,170.8201833,27.58009238,192.3498339,192.1606855,192.3286465
192.2566278,192.2221447,192.2566278,192.0881778,192.2629538,170.7230119,27.48260804,192.2778768,192.0881778,192.2566278
192.1845992,192.1500163,192.1845992,192.0156613,192.1909436,170.6258336,27.38511247,192.2059098,192.0156613,192.1845992
192.1125608,192.0778782,192.1125608,191.943136,192.1189235,170.5286484,27.28760568,192.1339328,191.943136,192.1125608
192.1221096,192.0873275,192.1221096,191.9521989,192.1284905,170.5130535,27.27168472,192.1435429,191.9521989,192.1221096
192.1823711,192.1474898,192.1823711,192.0119755,192.1887702,170.5481742,27.30647506,192.2038656,192.0119755,192.1823711
192.2426229,192.2076425,192.2426229,192.0717433,192.2490402,170.5832881,27.34125424,192.2641784,192.0717433,192.2426229
192.3028649,192.2677856,192.3028649,192.1315023,192.3093003,170.6183952,27.3760223,192.3244813,192.1315023,192.3028649
192.3630971,192.3279192,192.3630971,192.1912526,192.3695507,170.6534956,27.41077926,192.3847744,192.1912526,192.3630971
192.4233197,192.3880434,192.4233197,192.2509942,192.4297913,170.6885892,27.44552513,192.4450576,192.2509942,192.4233197
192.4835326,192.448158,192.4835326,192.3107271,192.4900222,170.7236761,27.48025994,192.5053311,192.3107271,192.4835326
192.5437358,192.5082632,192.5437358,192.3704513,192.5502435,170.7587564,27.5149837,192.5655947,192.3704513,192.5437358
192.6039294,192.5683589,192.6039294,192.4301668,192.610455,170.7938299,27.54969645,192.6258486,192.4301668,192.6039294
192.6641134,192.6284452,192.6641134,192.4898737,192.6706569,170.8288968,27.58439821,192.6860927,192.4898737,192.6641134
192.7242878,192.6885221,192.7242878,192.5495719,192.7308491,170.8639571,27.61908899,192.7463272,192.5495719,192.7242878
192.7614433,192.729248,192.7614433,192.6041538,192.7673495,170.8990107,27.65376882,192.7812818,192.6041538,192.7614433
192.7583842,192.7262375,192.7583842,192.6013317,192.7642814,170.9340578,27.68843771,192.7781927,192.6013317,192.7583842
192.7555185,192.7234366,192.7555185,192.5987818,192.7614039,170.9650564,27.7190538,192.7752871,192.5987818,192.7555185
192.7348187,192.7026401,192.7348187,192.5776095,192.7407218,170.9192523,27.6728629,192.7546469,192.5776095,192.7348187
192.7141093,192.6818342,192.7141093,192.5564286,192.7200302,170.8734417,27.62666114,192.733997,192.5564286,192.7141093
192.6933905,192.6610191,192.6933905,192.5352392,192.699329,170.8276246,27.58044853,192.7133375,192.5352392,192.6933905
192.6726622,192.6401946,192.6726622,192.5140412,192.6786184,170.781801,27.53422509,192.6926685,192.5140412,192.6726622
192.6519245,192.619361,192.6519245,192.4928348,192.6578982,170.7359709,27.48799086,192.6719898,192.4928348,192.6519245
192.6311773,192.598518,192.6311773,192.4716199,192.6371686,170.6901343,27.44174585,192.6513017,192.4716199,192.6311773
192.6104207,192.5776659,192.6104207,192.4503965,192.6164295,170.6442914,27.39549007,192.6306039,192.4503965,192.6104207
192.5896547,192.5568046,192.5896547,192.4291647,192.5956811,170.5984419,27.34922357,192.6098967,192.4291647,192.5896547
192.5688794,192.5359341,192.5688794,192.4079245,192.5749231,170.5525861,27.30294634,192.58918,192.4079245,192.5688794
192.5480947,192.5150544,192.5480947,192.3866758,192.5541558,170.506724,27.25665842,192.5684538,192.3866758,192.5480947
192.5771507,192.5440157,192.5771507,192.4152689,192.5832293,170.5107055,27.26020993,192.5975682,192.4152689,192.5771507
192.6371853,192.6039557,192.6371853,192.4748414,192.6432813,170.5456686,27.29473868,192.6576611,192.4748414,192.6371853
